team|date|likes|talking_about|check_ins
 Phoenix Suns|April 3, 2018|1,915,928 - (-25)|34,139 - (+2,220)|0 - (0)
 Phoenix Suns|April 2, 2018|1,915,953 - (+28)|31,919 - (+5,375)|0 - (0)
 Phoenix Suns|April 1, 2018|1,915,925 - (-24)|26,544 - (+11,745)|0 - (0)
 Phoenix Suns|March 31, 2018|1,915,949 - (-46)|14,799 - (+258)|0 - (0)
 Phoenix Suns|March 30, 2018|1,915,995 - (-120)|14,541 - (+1,624)|0 - (0)
 Phoenix Suns|March 29, 2018|1,916,115 - (-38)|12,917 - (-81)|0 - (0)
 Phoenix Suns|March 28, 2018|1,916,153 - (-51)|12,998 - (+763)|0 - (0)
 Phoenix Suns|March 27, 2018|1,916,204 - (+12)|12,235 - (+612)|0 - (0)
 Phoenix Suns|March 26, 2018|1,916,192 - (-63)|11,623 - (-268)|0 - (0)
 Phoenix Suns|March 25, 2018|1,916,255 - (-67)|11,891 - (-120)|0 - (0)
 Phoenix Suns|March 24, 2018|1,916,322 - (-24)|12,011 - (-806)|0 - (0)
 Phoenix Suns|March 23, 2018|1,916,346 - (-69)|12,817 - (-462)|0 - (0)
 Phoenix Suns|March 22, 2018|1,916,415 - (+1)|13,279 - (-40)|0 - (0)
 Phoenix Suns|March 21, 2018|1,916,414 - (-34)|13,319 - (-1,463)|0 - (0)
 Phoenix Suns|March 20, 2018|1,916,448 - (-40)|14,782 - (+1,087)|0 - (0)
 Phoenix Suns|March 19, 2018|1,916,488 - (-46)|13,695 - (+1,114)|0 - (0)
 Phoenix Suns|March 18, 2018|1,916,534 - (-26)|12,581 - (-1,356)|0 - (0)
 Phoenix Suns|March 17, 2018|1,916,560 - (-255)|13,937 - (+756)|0 - (0)
 Phoenix Suns|March 16, 2018|1,916,815 - (-75)|13,181 - (-687)|0 - (0)
 Phoenix Suns|March 15, 2018|1,916,890 - (-64)|13,868 - (+1,058)|0 - (0)
 Phoenix Suns|March 14, 2018|1,916,954 - (+42)|12,810 - (-3,051)|0 - (0)
 Phoenix Suns|March 13, 2018|1,916,912 - (+43)|15,861 - (-1,715)|0 - (0)
 Phoenix Suns|March 12, 2018|1,916,869 - (-64)|17,576 - (-716)|0 - (0)
 Phoenix Suns|March 11, 2018|1,916,933 - (-28)|18,292 - (-3,603)|0 - (0)
 Phoenix Suns|March 10, 2018|1,916,961 - (-42)|21,895 - (-2,840)|0 - (0)
 Phoenix Suns|March 9, 2018|1,917,003 - (-13)|24,735 - (-697)|0 - (0)
 Phoenix Suns|March 8, 2018|1,917,016 - (-44)|25,432 - (+225)|0 - (0)
 Phoenix Suns|March 7, 2018|1,917,060 - (+24)|25,207 - (+1,089)|0 - (0)
 Phoenix Suns|March 6, 2018|1,917,036 - (-70)|24,118 - (+273)|0 - (0)
 Phoenix Suns|March 5, 2018|1,917,106 - (+21)|23,845 - (+3,607)|0 - (0)
