team|date|likes|talking_about|check_ins
 New Orleans Pelicans|February 24, 2018|1,716,609 - (+87)|15,738 - (+76)|0 - (0)
 New Orleans Pelicans|February 23, 2018|1,716,522 - (+15)|15,662 - (-1,665)|0 - (0)
 New Orleans Pelicans|February 22, 2018|1,716,507 - (-24)|17,327 - (-1,697)|0 - (0)
 New Orleans Pelicans|February 21, 2018|1,716,531 - (-8)|19,024 - (+1,137)|0 - (0)
 New Orleans Pelicans|February 20, 2018|1,716,539 - (-4)|17,887 - (+2,131)|0 - (0)
 New Orleans Pelicans|February 19, 2018|1,716,543 - (-4)|15,756 - (-432)|0 - (0)
 New Orleans Pelicans|February 18, 2018|1,716,547 - (+10)|16,188 - (-1,892)|0 - (0)
 New Orleans Pelicans|February 17, 2018|1,716,537 - (+33)|18,080 - (+777)|0 - (0)
 New Orleans Pelicans|February 16, 2018|1,716,504 - (+84)|17,303 - (+1,027)|0 - (0)
 New Orleans Pelicans|February 15, 2018|1,716,420 - (+139)|16,276 - (-673)|0 - (0)
 New Orleans Pelicans|February 14, 2018|1,716,281 - (+91)|16,949 - (+1,405)|0 - (0)
 New Orleans Pelicans|February 13, 2018|1,716,190 - (+33)|15,544 - (+598)|0 - (0)
 New Orleans Pelicans|February 12, 2018|1,716,157 - (+65)|14,946 - (-254)|0 - (0)
 New Orleans Pelicans|February 11, 2018|1,716,092 - (+99)|15,200 - (+2,128)|0 - (0)
 New Orleans Pelicans|February 10, 2018|1,715,993 - (+40)|13,072 - (-2,391)|0 - (0)
 New Orleans Pelicans|February 9, 2018|1,715,953 - (+115)|15,463 - (-3,052)|0 - (0)
 New Orleans Pelicans|February 8, 2018|1,715,838 - (+66)|18,515 - (-1,225)|0 - (0)
