team|date|likes|talking_about|check_ins
 Portland Trail Blazers|April 3, 2018|2,442,611 - (+55)|53,805 - (+4,008)|17,651 - (+12)
 Portland Trail Blazers|April 2, 2018|2,442,556 - (+30)|49,797 - (-2,944)|17,639 - (+17,639)
 Portland Trail Blazers|April 1, 2018|2,442,526 - (+12)|52,741 - (+4,450)|0 - (0)
 Portland Trail Blazers|March 31, 2018|2,442,514 - (-36)|48,291 - (+2,600)|0 - (0)
 Portland Trail Blazers|March 30, 2018|2,442,550 - (-91)|45,691 - (+8,045)|0 - (0)
 Portland Trail Blazers|March 29, 2018|2,442,641 - (0)|37,646 - (+4,127)|0 - (0)
 Portland Trail Blazers|March 28, 2018|2,442,641 - (+55)|33,519 - (-7,331)|0 - (0)
 Portland Trail Blazers|March 27, 2018|2,442,586 - (+97)|40,850 - (-2,744)|0 - (0)
 Portland Trail Blazers|March 26, 2018|2,442,489 - (+100)|43,594 - (-11,837)|0 - (0)
 Portland Trail Blazers|March 25, 2018|2,442,389 - (-16)|55,431 - (-5,761)|0 - (0)
 Portland Trail Blazers|March 24, 2018|2,442,405 - (+29)|61,192 - (-14,696)|0 - (0)
 Portland Trail Blazers|March 23, 2018|2,442,376 - (+14)|75,888 - (-18,097)|0 - (0)
 Portland Trail Blazers|March 22, 2018|2,442,362 - (+143)|93,985 - (+5,761)|0 - (0)
 Portland Trail Blazers|March 21, 2018|2,442,219 - (+231)|88,224 - (-3,203)|0 - (0)
 Portland Trail Blazers|March 20, 2018|2,441,988 - (+176)|91,427 - (+4,972)|0 - (0)
 Portland Trail Blazers|March 19, 2018|2,441,812 - (+197)|86,455 - (+3,722)|0 - (0)
 Portland Trail Blazers|March 18, 2018|2,441,615 - (+94)|82,733 - (-4,831)|0 - (0)
 Portland Trail Blazers|March 17, 2018|2,441,521 - (+265)|87,564 - (+9,567)|0 - (0)
 Portland Trail Blazers|March 16, 2018|2,441,256 - (+297)|77,997 - (-906)|0 - (0)
 Portland Trail Blazers|March 15, 2018|2,440,959 - (-17)|78,903 - (-982)|0 - (0)
 Portland Trail Blazers|March 14, 2018|2,440,976 - (+115)|79,885 - (-8,744)|0 - (0)
 Portland Trail Blazers|March 13, 2018|2,440,861 - (+113)|88,629 - (-5,732)|0 - (0)
 Portland Trail Blazers|March 12, 2018|2,440,748 - (+53)|94,361 - (+6,873)|0 - (0)
 Portland Trail Blazers|March 11, 2018|2,440,695 - (+457)|87,488 - (+23,266)|0 - (0)
 Portland Trail Blazers|March 10, 2018|2,440,238 - (+301)|64,222 - (-2,269)|0 - (0)
 Portland Trail Blazers|March 9, 2018|2,439,937 - (-6)|66,491 - (+325)|0 - (0)
 Portland Trail Blazers|March 8, 2018|2,439,943 - (+77)|66,166 - (+11,382)|0 - (0)
 Portland Trail Blazers|March 7, 2018|2,439,866 - (+362)|54,784 - (+15,503)|0 - (0)
 Portland Trail Blazers|March 6, 2018|2,439,504 - (+10)|39,281 - (-1,209)|0 - (0)
 Portland Trail Blazers|March 5, 2018|2,439,494 - (-43)|40,490 - (-7,115)|0 - (0)
 Portland Trail Blazers|March 4, 2018|2,439,537 - (-3)|47,605 - (-6,678)|0 - (0)
 Portland Trail Blazers|March 3, 2018|2,439,540 - (-28)|54,283 - (+5,698)|0 - (0)
 Portland Trail Blazers|March 2, 2018|2,439,568 - (+42)|48,585 - (+789)|0 - (0)
 Portland Trail Blazers|March 1, 2018|2,439,526 - (-54)|47,796 - (+2,155)|0 - (0)
 Portland Trail Blazers|February 28, 2018|2,439,580 - (+4)|45,641 - (+1,451)|0 - (0)
 Portland Trail Blazers|February 27, 2018|2,439,576 - (-89)|44,190 - (+9,974)|0 - (0)
 Portland Trail Blazers|February 26, 2018|2,439,665 - (+114)|34,216 - (+5,415)|0 - (0)
 Portland Trail Blazers|February 25, 2018|2,439,551 - (+5)|28,801 - (+2,882)|0 - (0)
 Portland Trail Blazers|February 24, 2018|2,439,546 - (-22)|25,919 - (+1,452)|0 - (0)
 Portland Trail Blazers|February 23, 2018|2,439,568 - (-116)|24,467 - (-14,067)|0 - (0)
 Portland Trail Blazers|February 22, 2018|2,439,684 - (-116)|38,534 - (-9,286)|0 - (0)
 Portland Trail Blazers|February 21, 2018|2,439,800 - (-63)|47,820 - (+2,556)|0 - (0)
 Portland Trail Blazers|February 20, 2018|2,439,863 - (-81)|45,264 - (+4,312)|0 - (0)
