team|date|likes|talking_about|check_ins
 Washington Wizards|February 1, 2018|1,538,470 - (+84)|12,685 - (-4,946)|0 - (0)
 Washington Wizards|January 31, 2018|1,538,386 - (+41)|17,631 - (-6,374)|0 - (0)
 Washington Wizards|January 30, 2018|1,538,345 - (-53)|24,005 - (-184)|0 - (0)
 Washington Wizards|January 29, 2018|1,538,398 - (-74)|24,189 - (+59)|0 - (0)
 Washington Wizards|January 28, 2018|1,538,472 - (-26)|24,130 - (+220)|0 - (0)
 Washington Wizards|January 27, 2018|1,538,498 - (-67)|23,910 - (+3,390)|0 - (0)
 Washington Wizards|January 26, 2018|1,538,565 - (+31)|20,520 - (+1,159)|0 - (0)
 Washington Wizards|January 25, 2018|1,538,534 - (-29)|19,361 - (+11,567)|0 - (0)
 Washington Wizards|January 24, 2018|1,538,563 - (-41)|7,794 - (+205)|0 - (0)
 Washington Wizards|January 23, 2018|1,538,604 - (+19)|7,589 - (-1,381)|0 - (0)
 Washington Wizards|January 22, 2018|1,538,585 - (-6)|8,970 - (-192)|0 - (0)
 Washington Wizards|January 21, 2018|1,538,591 - (+16)|9,162 - (-1,432)|0 - (0)
 Washington Wizards|January 20, 2018|1,538,575 - (-44)|10,594 - (-2,723)|0 - (0)
 Washington Wizards|January 19, 2018|1,538,619 - (-4)|13,317 - (-735)|0 - (0)
