team|date|likes|talking_about|check_ins
 Dallas Mavericks|April 21, 2018|4,450,025 - (-360)|3,450 - (-700)|50,676 - (-2)
 Dallas Mavericks|April 20, 2018|4,450,385 - (-414)|4,150 - (-1,974)|50,678 - (-3)
 Dallas Mavericks|April 19, 2018|4,450,799 - (-503)|6,124 - (-6,986)|50,681 - (0)
 Dallas Mavericks|April 18, 2018|4,451,302 - (-204)|13,110 - (-8,369)|50,681 - (0)
 Dallas Mavericks|April 17, 2018|4,451,506 - (-216)|21,479 - (-1,083)|50,681 - (+1)
 Dallas Mavericks|April 16, 2018|4,451,722 - (-249)|22,562 - (-1,276)|50,680 - (+1)
 Dallas Mavericks|April 15, 2018|4,451,971 - (-207)|23,838 - (-624)|50,679 - (-2)
 Dallas Mavericks|April 14, 2018|4,452,178 - (-318)|24,462 - (+10)|50,681 - (+3)
 Dallas Mavericks|April 13, 2018|4,452,496 - (-230)|24,452 - (+2,585)|50,678 - (+1)
 Dallas Mavericks|April 12, 2018|4,452,726 - (-383)|21,867 - (-7,027)|50,677 - (+19)
 Dallas Mavericks|April 11, 2018|4,453,109 - (-274)|28,894 - (-14,625)|50,658 - (+504)
 Dallas Mavericks|April 10, 2018|4,453,383 - (-280)|43,519 - (-564)|50,154 - (+1)
 Dallas Mavericks|April 9, 2018|4,453,663 - (-328)|44,083 - (-2,400)|50,153 - (-8)
 Dallas Mavericks|April 8, 2018|4,453,991 - (-323)|46,483 - (-4,591)|50,161 - (-1)
 Dallas Mavericks|April 7, 2018|4,454,314 - (-277)|51,074 - (+569)|50,162 - (-9)
 Dallas Mavericks|April 6, 2018|4,454,591 - (-394)|50,505 - (+10,980)|50,171 - (+5)
 Dallas Mavericks|April 5, 2018|4,454,985 - (-214)|39,525 - (+18,267)|50,166 - (+11)
 Dallas Mavericks|April 4, 2018|4,455,199 - (-322)|21,258 - (+915)|50,155 - (+568)
 Dallas Mavericks|April 3, 2018|4,455,521 - (-280)|20,343 - (+2,895)|49,587 - (0)
 Dallas Mavericks|April 2, 2018|4,455,801 - (-105)|17,448 - (+7,313)|49,587 - (+5)
 Dallas Mavericks|April 1, 2018|4,455,906 - (-236)|10,135 - (-616)|49,582 - (+83)
 Dallas Mavericks|March 31, 2018|4,456,142 - (-265)|10,751 - (-3,096)|49,499 - (+704)
 Dallas Mavericks|March 30, 2018|4,456,407 - (-315)|13,847 - (-171)|48,795 - (+4)
 Dallas Mavericks|March 29, 2018|4,456,722 - (-336)|14,018 - (+895)|48,791 - (0)
 Dallas Mavericks|March 28, 2018|4,457,058 - (-232)|13,123 - (-602)|48,791 - (+7)
 Dallas Mavericks|March 27, 2018|4,457,290 - (-183)|13,725 - (-25)|48,784 - (-1)
 Dallas Mavericks|March 26, 2018|4,457,473 - (-244)|13,750 - (+2,050)|48,785 - (+11)
 Dallas Mavericks|March 25, 2018|4,457,717 - (-246)|11,700 - (+2,589)|48,774 - (+739)
 Dallas Mavericks|March 24, 2018|4,457,963 - (-277)|9,111 - (-269)|48,035 - (+13)
 Dallas Mavericks|March 23, 2018|4,458,240 - (-281)|9,380 - (-350)|48,022 - (+587)
 Dallas Mavericks|March 22, 2018|4,458,521 - (-358)|9,730 - (-1,510)|47,435 - (+5)
 Dallas Mavericks|March 21, 2018|4,458,879 - (-321)|11,240 - (-2,178)|47,430 - (+1)
 Dallas Mavericks|March 20, 2018|4,459,200 - (-283)|13,418 - (-383)|47,429 - (+5)
 Dallas Mavericks|March 19, 2018|4,459,483 - (-230)|13,801 - (-1,438)|47,424 - (-1)
 Dallas Mavericks|March 18, 2018|4,459,713 - (-269)|15,239 - (+85)|47,425 - (+6)
 Dallas Mavericks|March 17, 2018|4,459,982 - (-758)|15,154 - (-160)|47,419 - (+8)
 Dallas Mavericks|March 16, 2018|4,460,740 - (-342)|15,314 - (-166)|47,411 - (+2)
 Dallas Mavericks|March 15, 2018|4,461,082 - (-323)|15,480 - (+1,886)|47,409 - (+2)
 Dallas Mavericks|March 14, 2018|4,461,405 - (-249)|13,594 - (-2,807)|47,407 - (+18)
 Dallas Mavericks|March 13, 2018|4,461,654 - (-181)|16,401 - (-607)|47,389 - (+4)
 Dallas Mavericks|March 12, 2018|4,461,835 - (-259)|17,008 - (-498)|47,385 - (+587)
 Dallas Mavericks|March 11, 2018|4,462,094 - (-260)|17,506 - (-559)|46,798 - (+611)
 Dallas Mavericks|March 10, 2018|4,462,354 - (-226)|18,065 - (-1,154)|46,187 - (+4)
 Dallas Mavericks|March 9, 2018|4,462,580 - (-287)|19,219 - (-6,406)|46,183 - (+10)
 Dallas Mavericks|March 8, 2018|4,462,867 - (-413)|25,625 - (-7,447)|46,173 - (+15)
 Dallas Mavericks|March 7, 2018|4,463,280 - (-389)|33,072 - (-1,159)|46,158 - (+407)
 Dallas Mavericks|March 6, 2018|4,463,669 - (-351)|34,231 - (-3,347)|45,751 - (+20)
 Dallas Mavericks|March 5, 2018|4,464,020 - (-290)|37,578 - (-4,792)|45,731 - (+532)
 Dallas Mavericks|March 4, 2018|4,464,310 - (-313)|42,370 - (+954)|45,199 - (+5)
 Dallas Mavericks|March 3, 2018|4,464,623 - (-296)|41,416 - (+2,413)|45,194 - (+4)
 Dallas Mavericks|March 2, 2018|4,464,919 - (-310)|39,003 - (+11,210)|45,190 - (+13)
 Dallas Mavericks|March 1, 2018|4,465,229 - (-242)|27,793 - (+972)|45,177 - (+391)
 Dallas Mavericks|February 28, 2018|4,465,471 - (-307)|26,821 - (+3,773)|44,786 - (+46)
 Dallas Mavericks|February 27, 2018|4,465,778 - (-414)|23,048 - (+11,360)|44,740 - (+472)
 Dallas Mavericks|February 26, 2018|4,466,192 - (-306)|11,688 - (-5,838)|44,268 - (+1)
 Dallas Mavericks|February 25, 2018|4,466,498 - (-346)|17,526 - (-8,237)|44,267 - (-10)
 Dallas Mavericks|February 24, 2018|4,466,844 - (-211)|25,763 - (-2,127)|44,277 - (-1)
