team|date|likes|talking_about|check_ins
 Boston Celtics|April 1, 2018|9,001,336 - (+42)|92,561 - (-8,379)|0 - (0)
 Boston Celtics|March 31, 2018|9,001,294 - (-221)|100,940 - (-17,059)|0 - (0)
 Boston Celtics|March 30, 2018|9,001,515 - (-238)|117,999 - (+23,310)|0 - (0)
 Boston Celtics|March 29, 2018|9,001,753 - (-193)|94,689 - (-13,975)|0 - (0)
 Boston Celtics|March 28, 2018|9,001,946 - (-21)|108,664 - (-10,248)|0 - (0)
 Boston Celtics|March 27, 2018|9,001,967 - (-63)|118,912 - (+3,660)|0 - (0)
 Boston Celtics|March 26, 2018|9,002,030 - (-87)|115,252 - (-1,800)|0 - (0)
 Boston Celtics|March 25, 2018|9,002,117 - (+204)|117,052 - (+564)|0 - (0)
 Boston Celtics|March 24, 2018|9,001,913 - (+465)|116,488 - (+21,049)|0 - (0)
 Boston Celtics|March 23, 2018|9,001,448 - (-12)|95,439 - (+7,023)|0 - (0)
 Boston Celtics|March 22, 2018|9,001,460 - (+195)|88,416 - (+35,243)|0 - (0)
 Boston Celtics|March 21, 2018|9,001,265 - (+21)|53,173 - (-1,231)|0 - (0)
 Boston Celtics|March 20, 2018|9,001,244 - (-140)|54,404 - (+2,277)|0 - (0)
 Boston Celtics|March 19, 2018|9,001,384 - (+102)|52,127 - (+6,573)|0 - (0)
 Boston Celtics|March 18, 2018|9,001,282 - (-69)|45,554 - (+4,003)|0 - (0)
 Boston Celtics|March 17, 2018|9,001,351 - (-998)|41,551 - (-30,942)|0 - (0)
 Boston Celtics|March 16, 2018|9,002,349 - (-87)|72,493 - (-23,456)|0 - (0)
 Boston Celtics|March 15, 2018|9,002,436 - (+89)|95,949 - (-3,311)|0 - (0)
 Boston Celtics|March 14, 2018|9,002,347 - (+163)|99,260 - (-5,369)|0 - (0)
 Boston Celtics|March 13, 2018|9,002,184 - (+176)|104,629 - (-1,567)|0 - (0)
 Boston Celtics|March 12, 2018|9,002,008 - (+14)|106,196 - (-2,388)|0 - (0)
 Boston Celtics|March 11, 2018|9,001,994 - (+28)|108,584 - (-784)|0 - (0)
 Boston Celtics|March 10, 2018|9,001,966 - (+303)|109,368 - (+28,717)|0 - (0)
 Boston Celtics|March 9, 2018|9,001,663 - (+64)|80,651 - (-8,165)|0 - (0)
 Boston Celtics|March 8, 2018|9,001,599 - (-244)|88,816 - (-1,661)|0 - (0)
 Boston Celtics|March 7, 2018|9,001,843 - (-127)|90,477 - (-317)|0 - (0)
 Boston Celtics|March 6, 2018|9,001,970 - (+42)|90,794 - (-2,676)|0 - (0)
 Boston Celtics|March 5, 2018|9,001,928 - (+384)|93,470 - (+17,230)|0 - (0)
 Boston Celtics|March 4, 2018|9,001,544 - (+936)|76,240 - (-4,061)|0 - (0)
 Boston Celtics|March 3, 2018|9,000,608 - (+161)|80,301 - (+3,682)|0 - (0)
 Boston Celtics|March 2, 2018|9,000,447 - (+147)|76,619 - (+10,788)|0 - (0)
 Boston Celtics|March 1, 2018|9,000,300 - (+95)|65,831 - (+4,829)|0 - (0)
 Boston Celtics|February 28, 2018|9,000,205 - (+20)|61,002 - (+20,601)|0 - (0)
 Boston Celtics|February 27, 2018|9,000,185 - (-210)|40,401 - (-1,748)|0 - (0)
 Boston Celtics|February 26, 2018|9,000,395 - (-92)|42,149 - (-854)|0 - (0)
 Boston Celtics|February 25, 2018|9,000,487 - (+73)|43,003 - (-10,571)|0 - (0)
 Boston Celtics|February 24, 2018|9,000,414 - (-34)|53,574 - (-6,878)|0 - (0)
 Boston Celtics|February 23, 2018|9,000,448 - (-401)|60,452 - (-4,919)|0 - (0)
 Boston Celtics|February 22, 2018|9,000,849 - (-240)|65,371 - (-9,423)|0 - (0)
 Boston Celtics|February 21, 2018|9,001,089 - (-160)|74,794 - (-5,192)|0 - (0)
 Boston Celtics|February 20, 2018|9,001,249 - (+18)|79,986 - (-39,462)|0 - (0)
 Boston Celtics|February 19, 2018|9,001,231 - (+47)|119,448 - (-81,133)|0 - (0)
 Boston Celtics|February 18, 2018|9,001,184 - (+9)|200,581 - (+4,390)|0 - (0)
 Boston Celtics|February 17, 2018|9,001,175 - (+8)|196,191 - (-9,912)|0 - (0)
 Boston Celtics|February 16, 2018|9,001,167 - (+100)|206,103 - (-9,780)|0 - (0)
 Boston Celtics|February 15, 2018|9,001,067 - (+228)|215,883 - (+2,248)|0 - (0)
 Boston Celtics|February 14, 2018|9,000,839 - (+320)|213,635 - (+12,029)|0 - (0)
 Boston Celtics|February 13, 2018|9,000,519 - (+917)|201,606 - (+94,382)|0 - (0)
 Boston Celtics|February 12, 2018|8,999,602 - (+2,336)|107,224 - (-18,646)|0 - (0)
 Boston Celtics|February 11, 2018|8,997,266 - (+462)|125,870 - (+11,376)|0 - (0)
 Boston Celtics|February 10, 2018|8,996,804 - (+594)|114,494 - (+20,822)|0 - (0)
 Boston Celtics|February 9, 2018|8,996,210 - (+743)|93,672 - (-4,476)|0 - (0)
 Boston Celtics|February 8, 2018|8,995,467 - (+212)|98,148 - (-1,931)|0 - (0)
 Boston Celtics|February 7, 2018|8,995,255 - (+92)|100,079 - (+2,488)|0 - (0)
 Boston Celtics|February 6, 2018|8,995,163 - (+158)|97,591 - (+17,242)|0 - (0)
 Boston Celtics|February 5, 2018|8,995,005 - (+717)|80,349 - (-8,071)|0 - (0)
 Boston Celtics|February 4, 2018|8,994,288 - (+117)|88,420 - (-14,213)|0 - (0)
 Boston Celtics|February 3, 2018|8,994,171 - (+58)|102,633 - (+2,468)|0 - (0)
 Boston Celtics|February 2, 2018|8,994,113 - (-182)|100,165 - (+12,035)|0 - (0)
 Boston Celtics|February 1, 2018|8,994,295 - (+300)|88,130 - (-3,033)|0 - (0)
 Boston Celtics|January 31, 2018|8,993,995 - (+215)|91,163 - (+3,746)|0 - (0)
 Boston Celtics|January 30, 2018|8,993,780 - (+287)|87,417 - (+9,004)|0 - (0)
