team|date|likes|talking_about|check_ins
 Memphis Grizzlies|February 21, 2018|1,840,453 - (-48)|5,220 - (-178)|0 - (0)
 Memphis Grizzlies|February 20, 2018|1,840,501 - (-57)|5,398 - (-189)|0 - (0)
 Memphis Grizzlies|February 19, 2018|1,840,558 - (-97)|5,587 - (+30)|0 - (0)
 Memphis Grizzlies|February 18, 2018|1,840,655 - (-44)|5,557 - (+182)|0 - (0)
 Memphis Grizzlies|February 17, 2018|1,840,699 - (-64)|5,375 - (+440)|0 - (0)
 Memphis Grizzlies|February 16, 2018|1,840,763 - (-35)|4,935 - (+412)|0 - (0)
 Memphis Grizzlies|February 15, 2018|1,840,798 - (-79)|4,523 - (-660)|0 - (0)
 Memphis Grizzlies|February 14, 2018|1,840,877 - (-72)|5,183 - (-322)|0 - (0)
 Memphis Grizzlies|February 13, 2018|1,840,949 - (-103)|5,505 - (+312)|0 - (0)
 Memphis Grizzlies|February 12, 2018|1,841,052 - (-93)|5,193 - (-31)|0 - (0)
 Memphis Grizzlies|February 11, 2018|1,841,145 - (-25)|5,224 - (+51)|0 - (0)
 Memphis Grizzlies|February 10, 2018|1,841,170 - (-58)|5,173 - (+346)|0 - (0)
 Memphis Grizzlies|February 9, 2018|1,841,228 - (-53)|4,827 - (+462)|0 - (0)
 Memphis Grizzlies|February 8, 2018|1,841,281 - (-98)|4,365 - (+283)|0 - (0)
 Memphis Grizzlies|February 7, 2018|1,841,379 - (-73)|4,082 - (-441)|0 - (0)
 Memphis Grizzlies|February 6, 2018|1,841,452 - (-83)|4,523 - (-1,030)|0 - (0)
 Memphis Grizzlies|February 5, 2018|1,841,535 - (-70)|5,553 - (-593)|0 - (0)
