team|date|likes|talking_about|check_ins
 Sacramento Kings|April 10, 2018|5,355,143 - (+17,944)|273,558 - (-20,889)|32,773 - (-1)
 Sacramento Kings|April 9, 2018|5,337,199 - (+17,601)|294,447 - (-30,182)|32,774 - (0)
 Sacramento Kings|April 8, 2018|5,319,598 - (+15,998)|324,629 - (-24,277)|32,774 - (-5)
 Sacramento Kings|April 7, 2018|5,303,600 - (+14,877)|348,906 - (-9,956)|32,779 - (0)
 Sacramento Kings|April 6, 2018|5,288,723 - (+11,139)|358,862 - (+20,050)|32,779 - (-2)
 Sacramento Kings|April 5, 2018|5,277,584 - (+22,091)|338,812 - (+23,380)|32,781 - (0)
 Sacramento Kings|April 4, 2018|5,255,493 - (+23,571)|315,432 - (+30,996)|32,781 - (-2)
 Sacramento Kings|April 3, 2018|5,231,922 - (+22,951)|284,436 - (+40,244)|32,783 - (+4)
 Sacramento Kings|April 2, 2018|5,208,971 - (+24,396)|244,192 - (+15,815)|32,779 - (+10)
 Sacramento Kings|April 1, 2018|5,184,575 - (+22,254)|228,377 - (+5,812)|32,769 - (+349)
 Sacramento Kings|March 31, 2018|5,162,321 - (+9,876)|222,565 - (+24,297)|32,420 - (+5)
 Sacramento Kings|March 30, 2018|5,152,445 - (+18,056)|198,268 - (+4,923)|32,415 - (+288)
 Sacramento Kings|March 29, 2018|5,134,389 - (+17,366)|193,345 - (-19,571)|32,127 - (+7)
 Sacramento Kings|March 28, 2018|5,117,023 - (+16,034)|212,916 - (-20,166)|32,120 - (+166)
 Sacramento Kings|March 27, 2018|5,100,989 - (+16,461)|233,082 - (-16,015)|31,954 - (0)
 Sacramento Kings|March 26, 2018|5,084,528 - (+18,066)|249,097 - (-42,976)|31,954 - (+262)
 Sacramento Kings|March 25, 2018|5,066,462 - (+14,702)|292,073 - (-33,478)|31,692 - (+4)
 Sacramento Kings|March 24, 2018|5,051,760 - (+6,846)|325,551 - (-9,812)|31,688 - (+4)
 Sacramento Kings|March 23, 2018|5,044,914 - (+12,346)|335,363 - (+10,003)|31,684 - (+56)
 Sacramento Kings|March 22, 2018|5,032,568 - (+19,422)|325,360 - (-16,310)|31,628 - (0)
 Sacramento Kings|March 21, 2018|5,013,146 - (+15,781)|341,670 - (+37,665)|31,628 - (-4)
 Sacramento Kings|March 20, 2018|4,997,365 - (+14,639)|304,005 - (+23,111)|31,632 - (+335)
 Sacramento Kings|March 19, 2018|4,982,726 - (+17,364)|280,894 - (+29,761)|31,297 - (+4)
 Sacramento Kings|March 18, 2018|4,965,362 - (+17,591)|251,133 - (-2,613)|31,293 - (+1)
 Sacramento Kings|March 17, 2018|4,947,771 - (+13,511)|253,746 - (-11,364)|31,292 - (+1)
 Sacramento Kings|March 16, 2018|4,934,260 - (+12,581)|265,110 - (+25,040)|31,291 - (-1)
