team|date|likes|talking_about|check_ins
 Los Angeles Lakers|March 4, 2018|21,544,569 - (-1,114)|113,957 - (-7,802)|0 - (0)
 Los Angeles Lakers|March 3, 2018|21,545,683 - (-1,206)|121,759 - (+13,960)|0 - (0)
 Los Angeles Lakers|March 2, 2018|21,546,889 - (-1,424)|107,799 - (+8,301)|0 - (0)
 Los Angeles Lakers|March 1, 2018|21,548,313 - (-1,318)|99,498 - (+8,950)|0 - (0)
 Los Angeles Lakers|February 28, 2018|21,549,631 - (-1,201)|90,548 - (+15,373)|0 - (0)
 Los Angeles Lakers|February 27, 2018|21,550,832 - (-1,566)|75,175 - (+7,416)|0 - (0)
 Los Angeles Lakers|February 26, 2018|21,552,398 - (-1,347)|67,759 - (+13,149)|0 - (0)
 Los Angeles Lakers|February 25, 2018|21,553,745 - (-1,280)|54,610 - (+13,608)|0 - (0)
 Los Angeles Lakers|February 24, 2018|21,555,025 - (-994)|41,002 - (-4,679)|0 - (0)
 Los Angeles Lakers|February 23, 2018|21,556,019 - (-1,528)|45,681 - (-4,913)|0 - (0)
 Los Angeles Lakers|February 22, 2018|21,557,547 - (-1,197)|50,594 - (-5,462)|0 - (0)
 Los Angeles Lakers|February 21, 2018|21,558,744 - (-952)|56,056 - (-4,883)|0 - (0)
 Los Angeles Lakers|February 20, 2018|21,559,696 - (-847)|60,939 - (-4,728)|0 - (0)
 Los Angeles Lakers|February 19, 2018|21,560,543 - (-1,076)|65,667 - (-18,541)|0 - (0)
