account|team|date|followers|following|tweets|lists|favourites
@cavs|Cleveland Cavaliers|April 17, 2015|703,293  (+798)|1,481  (0)|17,737  (+17)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|April 16, 2015|702,495  (+1,060)|1,481  (+1)|17,720  (+52)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|April 15, 2015|701,435  (+879)|1,480  (+7)|17,668  (+20)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|April 14, 2015|700,556  (+846)|1,473  (+16)|17,648  (+42)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|April 13, 2015|699,710  (+800)|1,457  (+5)|17,606  (+25)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|April 12, 2015|698,910  (+780)|1,452  (0)|17,581  (+11)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|April 11, 2015|698,130  (+1,050)|1,452  (+5)|17,570  (+48)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|April 10, 2015|697,080  (+912)|1,447  (0)|17,522  (+14)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|April 9, 2015|696,168  (+1,115)|1,447  (+1)|17,508  (+45)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|April 8, 2015|695,053  (+1,102)|1,446  (+1)|17,463  (+8)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|April 7, 2015|693,951  (+1,090)|1,445  (0)|17,455  (+11)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|April 6, 2015|692,861  (+1,438)|1,445  (0)|17,444  (+43)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|April 5, 2015|691,423  (+928)|1,445  (0)|17,401  (+5)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|April 4, 2015|690,495  (+1,028)|1,445  (0)|17,396  (+20)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|April 3, 2015|689,467  (+1,154)|1,445  (0)|17,376  (+46)|0  (0)|0  (0)
