account|team|date|followers|following|tweets|lists|favourites
@NYKnicks|NEW YORK KNICKS|October 22, 2019|2,146,103  (+172)|260  (0)|48,617  (+20)|10,163  (+7)|882  (0)
@NYKnicks|NEW YORK KNICKS|October 21, 2019|2,145,931  (+88)|260  (0)|48,597  (+11)|10,156  (+4)|882  (0)
@NYKnicks|NEW YORK KNICKS|October 20, 2019|2,145,843  (-7)|260  (0)|48,586  (+14)|10,152  (+2)|882  (+1)
@NYKnicks|NEW YORK KNICKS|October 19, 2019|2,145,850  (+89)|260  (0)|48,572  (+13)|10,150  (+3)|881  (0)
@NYKnicks|NEW YORK KNICKS|October 18, 2019|2,145,761  (+128)|260  (0)|48,559  (+5)|10,147  (+3)|881  (0)
@NYKnicks|NEW YORK KNICKS|October 17, 2019|2,145,633  (+184)|260  (0)|48,554  (+18)|10,144  (+6)|881  (0)
@NYKnicks|NEW YORK KNICKS|October 16, 2019|2,145,449  (+147)|260  (-1)|48,536  (+3)|10,138  (+2)|881  (0)
@NYKnicks|NEW YORK KNICKS|October 15, 2019|2,145,302  (+145)|261  (+1)|48,533  (0)|10,136  (+2)|881  (0)
@NYKnicks|NEW YORK KNICKS|October 14, 2019|2,145,157  (+245)|260  (0)|48,533  (+1)|10,134  (+2)|881  (0)
@NYKnicks|NEW YORK KNICKS|October 13, 2019|2,144,912  (+180)|260  (0)|48,532  (+1)|10,132  (0)|881  (0)
@NYKnicks|NEW YORK KNICKS|October 12, 2019|2,144,732  (+182)|260  (0)|48,531  (+11)|10,132  (+1)|881  (+1)
@NYKnicks|NEW YORK KNICKS|October 11, 2019|2,144,550  (+271)|260  (0)|48,520  (-1)|10,131  (+7)|880  (0)
@NYKnicks|NEW YORK KNICKS|October 10, 2019|2,144,279  (+73)|260  (0)|48,521  (+2)|10,124  (+3)|880  (0)
@NYKnicks|NEW YORK KNICKS|October 9, 2019|2,144,206  (+61)|260  (0)|48,519  (+2)|10,121  (+19)|880  (0)
@NYKnicks|NEW YORK KNICKS|October 8, 2019|2,144,145  (+249)|260  (+1)|48,517  (+17)|10,102  (+3)|880  (+1)
