account|team|date|followers|following|tweets|lists|favourites
@okcthunder|OKC THUNDER|February 24, 2020|2,791,516  (+308)|975  (0)|32,367  (+33)|8,135  (0)|1,896  (0)
@okcthunder|OKC THUNDER|February 23, 2020|2,791,208  (+428)|975  (0)|32,334  (+3)|8,135  (+1)|1,896  (+1)
@okcthunder|OKC THUNDER|February 22, 2020|2,790,780  (+317)|975  (0)|32,331  (+30)|8,134  (+1)|1,895  (+1)
@okcthunder|OKC THUNDER|February 21, 2020|2,790,463  (+184)|975  (0)|32,301  (+12)|8,133  (0)|1,894  (0)
@okcthunder|OKC THUNDER|February 20, 2020|2,790,279  (+89)|975  (0)|32,289  (+3)|8,133  (+4)|1,894  (0)
@okcthunder|OKC THUNDER|February 19, 2020|2,790,190  (+240)|975  (0)|32,286  (+3)|8,129  (-1)|1,894  (+2)
@okcthunder|OKC THUNDER|February 18, 2020|2,789,950  (+274)|975  (0)|32,283  (+4)|8,130  (+7)|1,892  (0)
@okcthunder|OKC THUNDER|February 17, 2020|2,789,676  (+480)|975  (+1)|32,279  (+23)|8,123  (+2)|1,892  (+1)
@okcthunder|OKC THUNDER|February 16, 2020|2,789,196  (+270)|974  (0)|32,256  (+13)|8,121  (0)|1,891  (+1)
@okcthunder|OKC THUNDER|February 15, 2020|2,788,926  (+198)|974  (0)|32,243  (+20)|8,121  (0)|1,890  (+1)
@okcthunder|OKC THUNDER|February 14, 2020|2,788,728  (+337)|974  (0)|32,223  (+29)|8,121  (+1)|1,889  (+3)
@okcthunder|OKC THUNDER|February 13, 2020|2,788,391  (+366)|974  (0)|32,194  (+5)|8,120  (+10)|1,886  (0)
@okcthunder|OKC THUNDER|February 12, 2020|2,788,025  (+281)|974  (0)|32,189  (+18)|8,110  (-2)|1,886  (0)
@okcthunder|OKC THUNDER|February 11, 2020|2,787,744  (+423)|974  (0)|32,171  (+6)|8,112  (0)|1,886  (+1)
@okcthunder|OKC THUNDER|February 10, 2020|2,787,321  (+378)|974  (0)|32,165  (+12)|8,112  (-4)|1,885  (+2)
@okcthunder|OKC THUNDER|February 9, 2020|2,786,943  (+553)|974  (0)|32,153  (+22)|8,116  (+4)|1,883  (+2)
@okcthunder|OKC THUNDER|February 8, 2020|2,786,390  (+613)|974  (0)|32,131  (+29)|8,112  (+4)|1,881  (0)
